group_id,round_num,block_num,target,speaker_id,description,word_count,accuracy,n_listeners_correct,n_parse_errors
G06,0,0,page-B,0,Person kneeling facing left with arms extended straight out horizontally.,10,0.0,0,0
G06,1,0,page3-35,0,"Kneeling person facing left, arm pointing diagonally down and to the left.",12,0.0,0,0
G06,2,0,page7-255,0,"Person facing left, bent 90 degrees at the waist with a perfectly flat horizontal back and square head on the far left.",22,0.0,0,0
G06,3,0,page9-46,0,"Figure facing right with a perfectly straight vertical back and a flat horizontal base that meet at a 90-degree angle at the bottom left, resembling a person sitting up very straight.",31,0.0,0,0
G06,4,0,page7-107,0,"Figure with a large diamond-shaped torso, a small triangle head on the upper left, an arm pointing diagonally up and to the right, and legs spread apart.",27,0.0,0,0
G06,5,0,page5-28,0,"Facing right with a flat horizontal base, straight back leaning forward to the right, and arm pointing diagonally down-right.",19,0.0,0,0
G06,6,1,page-B,1,"Figure with a perfectly flat vertical right back and flat horizontal bottom forming a 90-degree corner at the bottom right, with an arm extending perfectly straight out horizontally to the left.",31,0.0,0,0
G06,7,1,page7-107,1,"X-shaped figure with a central diamond torso. It has four limbs extending from the four slanted edges of the diamond: a small head pointing top-left, an arm pointing top-right, and two legs pointing diagonally down-left and down-right. No flat horizontal limbs.",41,0.5,1,0
G06,8,1,page9-46,1,"Figure facing right. Its entire left edge is a perfectly straight vertical line from the top of the head down to the base. The bottom edge is perfectly flat and horizontal, forming a 90-degree corner at the bottom left. Distinct from similar shapes: its head points straight up, and it has a triangular arm pointing exactly horizontally to the right.",60,0.0,0,0
G06,9,1,page7-255,1,Figure with a perfectly flat horizontal top edge and a perfectly flat vertical right edge that meet to form a sharp 90-degree corner at the top-right. The far left end features a distinctive diamond (tilted square) shape. A small triangle points straight down from the middle bottom.,47,0.0,0,0
G06,10,1,page5-28,1,"Figure leaning right with a perfectly flat horizontal bottom edge. The far-left corner is a sharp, acute point where the flat bottom meets a long, straight diagonal back. This straight back slopes continuously up and to the right, ending with a diamond-shaped head at the top right. An arm points diagonally down-right.",52,0.5,1,0
G06,11,1,page3-35,1,"Figure facing left. Its entire right edge is a perfectly straight vertical line, and its base is perfectly flat and horizontal, meeting at a sharp 90-degree corner at the bottom right. Its diamond-shaped arm points diagonally DOWN-LEFT.",37,0.5,1,0
G06,12,2,page7-255,2,"Figure with a flat horizontal top and a flat vertical right edge that meet at a sharp 90-degree top-right corner. The far-left ""head"" is a diamond (a tilted square, unlike the non-tilted square in a similar figure). Key distinguishing feature: the bottom has exactly ONE point, which is a triangle pointing perfectly straight down.",54,0.0,0,0
G06,13,2,page9-46,2,"Straight vertical left edge and straight horizontal bottom meet at a perfect 90-degree bottom-left corner. Top tip points straight UP. Key difference: the middle pointy arm points perfectly HORIZONTALLY right (parallel to the bottom base), not diagonally.",37,1.0,2,0
G06,14,2,page7-107,2,"""X-shaped figure with a central diamond. Small triangle head points diagonally up-left. The other three limbs point diagonally up-right, down-left, and down-right. Key distinguishing feature: ALL four limbs are strictly diagonal, with absolutely NO perfectly flat horizontal or vertical outer edges anywhere on the figure (unlike similar X-shapes that have flat horizontal bases or straight vertical sides).""",57,1.0,2,0
G06,15,2,page-B,2,"Straight vertical RIGHT edge and straight horizontal bottom meet at a perfect 90-degree bottom-right corner. Top tip points straight UP. Key difference: the middle pointy arm points perfectly HORIZONTALLY left (parallel to the bottom base), not diagonally.",37,1.0,2,0
G06,16,2,page3-35,2,"Straight vertical RIGHT edge and straight horizontal bottom meet at a perfect 90-degree bottom-right corner. Top tip points straight UP. Key difference: the middle pointy arm points DIAGONALLY down-left, pointing towards the ground.",33,0.5,1,0
G06,17,2,page5-28,2,"Flat horizontal bottom edge. The entire left side is a single straight diagonal back sloping UP and to the RIGHT, starting from a sharp point at the bottom-left. Diamond head at the top right. Key difference: the pointy arm on the right side points DIAGONALLY DOWN-RIGHT (unlike the similar shape where the arm points perfectly straight vertically down).",58,1.0,2,0
G06,18,3,page9-46,0,Straight vertical left edge and straight horizontal bottom meet at a perfect 90-degree bottom-left corner. Top tip points straight UP. Middle pointy arm points perfectly HORIZONTALLY right.,27,0.0,0,0
G06,19,3,page5-28,0,"Flat horizontal bottom edge. Entire left side is a straight diagonal back sloping up and to the right from a sharp bottom-left point. Diamond head at top right. Key difference: pointy arm on the right points DIAGONALLY DOWN-RIGHT, not straight vertically down.",42,0.0,0,0
G06,20,3,page7-107,0,"X-shaped figure with a central diamond. Small triangle head points diagonally up-left. The other three limbs point diagonally up-right, down-left, and down-right. Key distinguishing feature: ALL four limbs are strictly diagonal, with NO perfectly flat horizontal or vertical outer edges anywhere on the figure.",44,0.0,0,0
G06,21,3,page3-35,0,Figure with a perfectly straight vertical right edge and a flat horizontal bottom that meet at a 90-degree bottom-right corner. Top tip points straight up. The arm extending to the left points DIAGONALLY DOWN-LEFT (unlike the similar figure where the arm points perfectly horizontally).,44,0.5,1,0
G06,22,3,page7-255,0,Figure with a flat horizontal top edge and straight vertical right edge meeting at a sharp 90-degree top-right corner. The head on the far left is a DIAMOND (tilted square). Key distinguishing feature: the middle leg points PERFECTLY STRAIGHT DOWN (unlike similar figures where it points diagonally).,47,1.0,2,0
G06,23,3,page-B,0,"Straight vertical RIGHT edge and straight horizontal bottom meet at a perfect 90-degree bottom-right corner. Top tip points straight UP. Key difference: the middle arm points perfectly HORIZONTALLY left (parallel to the bottom base), not diagonally.",36,0.5,1,0
G06,24,4,page3-35,1,Straight vertical RIGHT edge and straight horizontal bottom meet at a 90-degree bottom-right corner. Top tip points straight UP. The pointy arm extending from the left side points DIAGONALLY DOWN-LEFT towards the ground (unlike the one that points perfectly horizontally left).,41,0.5,1,0
G06,25,4,page7-255,1,Figure with a flat horizontal top edge and straight vertical right edge meeting at a sharp 90-degree top-right corner. The head on the far left is a DIAMOND (tilted square). Key distinguishing feature: the middle leg points PERFECTLY STRAIGHT DOWN.,40,0.0,0,0
G06,26,4,page9-46,1,"Straight vertical left edge and straight horizontal bottom meet at a perfect 90-degree bottom-left corner. Top tip points straight UP. Key difference: the middle pointy arm points perfectly HORIZONTALLY to the right (parallel to the bottom base), not diagonally.",39,0.0,0,0
G06,27,4,page-B,1,"Perfect 90-degree corner at the bottom-right (straight vertical right edge and flat horizontal bottom). Top tip points straight up. Key difference from similar shapes: the arm extending from the left side points perfectly HORIZONTALLY left (parallel to the base), not diagonally.",41,0.0,0,0
G06,28,4,page7-107,1,"X-shaped figure. Small triangle head points diagonally UP-LEFT. The other three pointy limbs point diagonally UP-RIGHT, DOWN-LEFT, and DOWN-RIGHT. Key distinguishing feature: ALL four limbs are strictly diagonal. There are absolutely NO perfectly flat horizontal bases or straight vertical edges anywhere on the figure (unlike similar X-shapes that have flat feet or limbs pointing straight up).",56,0.5,1,0
G06,29,4,page5-28,1,"Flat horizontal bottom. Left edge is a single straight diagonal line sloping up-right from the bottom-left tip. Top-right head is a DIAMOND (tilted square, pointy top - NOT flat-topped). The arm on the right points DIAGONALLY DOWN-RIGHT (NOT straight vertically down).",41,0.5,1,0
G06,30,5,page-B,2,"Straight vertical RIGHT edge and straight horizontal bottom meet at a perfect 90-degree bottom-right corner. Top tip points straight UP. Key difference: the middle pointy arm points perfectly HORIZONTALLY left (parallel to the bottom base), not diagonally.",37,1.0,2,0
G06,31,5,page3-35,2,"Straight vertical RIGHT edge and straight horizontal bottom meet at a perfect 90-degree bottom-right corner. Top tip points straight UP. Key difference: the pointy arm on the left side points DIAGONALLY DOWN-LEFT towards the ground, NOT horizontally left.",38,0.5,1,0
G06,32,5,page9-46,2,"Straight vertical LEFT edge and straight horizontal bottom meet at a perfect 90-degree bottom-LEFT corner. Top tip points straight UP. Key difference: the arm on the right side points perfectly HORIZONTALLY RIGHT (parallel to the base), NOT diagonally down-right.",39,0.5,1,0
G06,33,5,page7-107,2,"X-shaped figure with a central diamond. Small triangle head points diagonally up-left. The other three limbs point diagonally up-right, down-left, and down-right. Key distinguishing feature: ALL four limbs are strictly diagonal, with absolutely NO perfectly flat horizontal or vertical outer edges anywhere on the figure.",45,0.5,1,0
G06,34,5,page5-28,2,"Figure leaning to the RIGHT. Flat horizontal base with an entirely straight diagonal left edge sloping up-right. To distinguish from similar shapes: its head is a DIAMOND with a POINTY top tip (NOT a flat-topped square), AND its right arm points DIAGONALLY down-right (NOT perfectly vertically down).",47,0.0,0,0
G06,35,5,page7-255,2,Figure with a flat horizontal top edge and straight vertical right edge meeting at a sharp 90-degree top-right corner. The head on the far left is a DIAMOND (tilted square). Key distinguishing feature: the middle leg points PERFECTLY STRAIGHT DOWN (unlike similar figures where it points diagonally).,47,0.0,0,0
G07,0,0,page7-107,0,"kneeling person facing left, triangle sticking up and right from its back",12,0.0,0,0
G07,1,0,page9-46,0,"runner facing right, diamond body, arm extended horizontally to the right",11,0.0,0,0
G07,2,0,page7-255,0,"person striding left, upper body leaning backward, with a large sharp back leg pointing down and to the right",19,0.5,1,0
G07,3,0,page-B,0,"figure kneeling facing right, diamond head tilted back left, perfectly straight vertical edge on the right side",17,0.0,0,0
G07,4,0,page5-28,0,figure leaning left with a diamond head. Its entire back/right edge is a single perfectly straight diagonal line sloping down-right. The front side has two sharp points (an arm and a leg) extending diagonally down-left.,35,0.0,0,0
G07,5,0,page3-35,0,"runner facing right, diamond head leaning forward, with a single arm extending perfectly horizontally backward to the left",18,0.0,0,0
G07,6,1,page7-255,1,"Figure striding left, upper body and diamond head leaning backward to the right. It features three sharp triangular points: an arm pointing up-left, a front leg pointing down-left, and a large back leg pointing down-right.",35,0.0,0,0
G07,7,1,page-B,1,"Flat bottom and completely straight vertical right edge, forming a sharp 90-degree bottom-right corner. Its diamond head leans left, and it has a single sharp arm that extends directly horizontally to the left.",33,0.0,0,0
G07,8,1,page7-107,1,"Diamond head on the upper left. It features a large, sharp triangular point sticking diagonally up and to the right from its back. The bottom has two sharp points extending down-left and down-right.",33,0.5,1,0
G07,9,1,page3-35,1,"Diamond head tilted right. Exactly one arm, pointing perfectly horizontally straight to the left. The right side of the body has no arm, just a smooth edge sloping down to a sharp leg pointing diagonally down-right. Left leg points straight down.",41,0.0,0,0
G07,10,1,page5-28,1,"Right edge is one completely straight, unbroken diagonal line ending in a sharp point at the bottom right. Left side has a diamond head and two sharp points sticking out down-left.",31,1.0,2,0
G07,11,1,page9-46,1,"Diamond head tilted right. A single sharp arm extends perfectly horizontally to the right. It has two distinct pointy legs at the bottom (one pointing down-left, one pointing down-right). Unlike similar figures, it has NO flat straight edges on its bottom or left side.",44,0.0,0,0
G07,12,2,page7-255,2,Diamond head on the top right. Key feature: its left arm points diagonally UP and to the left (unlike similar figures with horizontal arms). It has two sharp legs pointing down-left and down-right.,33,0.0,0,0
G07,13,2,page5-28,2,"Right edge is one completely straight, unbroken diagonal line ending in a sharp point at the bottom right. Left side has a diamond head and two sharp points sticking out down-left.",31,0.5,1,0
G07,14,2,page9-46,2,"Diamond head leaning right. A single arm pointing straight horizontally RIGHT. Has two distinct pointy legs (one down-left, one down-right). The bottom rests entirely on these two sharp points, not a flat edge.",33,0.0,0,0
G07,15,2,page-B,2,"Perfect 90-degree bottom-right corner (straight vertical right edge, flat horizontal bottom). Diamond head leaning left. Key difference from similar shapes: its left side has TWO distinct sharp points sticking out (an arm pointing perfectly horizontally left, plus a sharp pointy knee directly below it).",44,0.0,0,0
G07,16,2,page7-107,2,"Diamond head top-left. Large sharp triangular point sticking diagonally UP and RIGHT from its back. Unlike similar shapes, it has NO perfectly horizontal arm pointing left; its left side simply extends down to a sharp point aiming down-left.",38,1.0,2,0
G07,17,2,page3-35,2,"Diamond head leaning RIGHT. The entire right edge is one completely straight, unbroken diagonal line ending in a sharp point at the bottom right. The left side has two sharp points: an arm pointing perfectly horizontally LEFT, and a leg pointing down-left.",42,0.0,0,0
G07,18,3,page9-46,0,"Diamond head leaning RIGHT. A single sharp arm points perfectly horizontally to the RIGHT. Its back leg points diagonally down-LEFT, and its front leg points straight DOWN.",27,0.5,1,0
G07,19,3,page7-107,0,"Diamond head top-left. Large sharp triangular point sticking diagonally UP and RIGHT from its back. Unlike similar shapes, it has NO perfectly horizontal arm pointing left; its left side simply extends down to a sharp point aiming down-left.",38,0.5,1,0
G07,20,3,page5-28,0,"Entire right edge is one completely straight, unbroken diagonal line ending in a sharp point at the bottom right. Left side has a diamond head and two sharp points that BOTH point diagonally down-left (NO horizontal arms).",37,1.0,2,0
G07,21,3,page7-255,0,Diamond head on the right. Has a left-pointing arm. Key difference from similar figures: the TOP EDGE of this left arm slopes diagonally down-left from the head (it is NOT perfectly horizontal). Two sharp legs point down-left and down-right.,39,0.0,0,0
G07,22,3,page3-35,0,Diamond head leaning RIGHT. Entire right edge is one completely STRAIGHT diagonal line from the neck to the bottom tip (no knees or angles). Left arm points perfectly horizontally LEFT. Left leg points diagonally DOWN-LEFT (not straight down).,38,0.0,0,0
G07,23,3,page-B,0,"Shape has a sharp 90-degree bottom-RIGHT corner (perfectly vertical right edge, flat horizontal base). The top tip of its diamond head leans to the LEFT. Crucially, its arm points straight HORIZONTALLY to the left (not diagonally up).",37,0.0,0,0
G07,24,4,page5-28,1,"Entire right edge is one completely straight, unbroken diagonal line ending in a sharp point at the bottom right. Left side has a diamond head and two sharp points that BOTH point diagonally down-left (NO horizontal arms).",37,0.0,0,0
G07,25,4,page7-107,1,"Diamond head leaning top-left. Key feature: a large, sharp triangular point sticking diagonally UP and RIGHT from its back. It has two sharp legs (pointing down-left and down-right) and NO horizontal arms.",32,0.0,0,0
G07,26,4,page3-35,1,Diamond head pointing RIGHT. Left arm points perfectly HORIZONTALLY left. The entire right side of the body is a perfectly STRAIGHT diagonal edge from the neck down to the bottom-right tip (no bent knee).,34,0.0,0,0
G07,27,4,page-B,1,Target has a flat horizontal base and perfectly vertical right edge (90-degree bottom-right corner). It is the ONLY such shape that has BOTH its diamond head tilted LEFT and a left-pointing arm whose TOP edge is perfectly HORIZONTAL.,38,0.0,0,0
G07,28,4,page9-46,1,"Diamond head tilted right. One arm points perfectly horizontally RIGHT. It is the ONLY shape with a right-pointing arm that rests entirely on two sharp, pointy legs instead of having a flat horizontal base.",34,0.5,1,0
G07,29,4,page7-255,1,"Diamond head tilted RIGHT. Rests entirely on two sharp pointy legs (absolutely NO flat horizontal base). Has ONE arm, pointing LEFT. Key feature: the top edge of this left arm slopes diagonally DOWN-LEFT (unlike the similar figure where this arm is perfectly horizontal).",43,0.0,0,0
G07,30,5,page7-107,2,Diamond head leaning left. ONLY figure with an arm pointing diagonally UP and RIGHT. Rests entirely on two sharp pointy legs (no flat base).,24,1.0,2,0
G07,31,5,page3-35,2,"Diamond head leans RIGHT. Left arm points perfectly horizontally LEFT, and its left leg points perfectly VERTICALLY straight down. The entire right edge is one completely straight, unbroken diagonal line.",30,0.0,0,0
G07,32,5,page9-46,2,"Diamond head leaning RIGHT. One sharp arm points perfectly horizontally to the RIGHT. Absolutely NO flat horizontal base; it rests entirely on two sharp points (a left leg pointing diagonally down-left, and a right leg pointing straight down).",38,0.0,0,0
G07,33,5,page-B,2,Has a flat horizontal base and a straight vertical RIGHT edge (forming a 90-degree bottom-right corner). Its arm points horizontally LEFT. Key difference from similar figures with this shape: the top tip of its diamond head leans LEFT.,38,1.0,2,0
G07,34,5,page5-28,2,Entire right edge is one completely straight diagonal line ending in a sharp point. Left side has a diamond head leaning left and two sharp points that BOTH point diagonally down-left (absolutely NO horizontal arms).,35,1.0,2,0
G07,35,5,page7-255,2,"Absolutely NO flat base (rests entirely on two sharp pointy legs). Diamond head tilts RIGHT. Crucially, its single arm points diagonally UP and LEFT (the top edge of this arm clearly slopes UPWARD). This distinguishes it from similar shapes where the arm is perfectly horizontal or points downward.",48,0.5,1,0
G08,0,0,page5-28,0,A solid diamond shape (a square resting on one of its corners).,12,0.0,0,0
G08,1,0,page7-107,0,"Figure sitting down facing left, leaning back slightly, with one long straight leg extended horizontally to the left.",18,0.0,0,0
G08,2,0,page9-46,0,"Standing figure facing left in a large triangular dress with a straight, vertical back. Diamond-shaped head and two small legs visible at the bottom.",24,0.0,0,0
G08,3,0,page7-255,0,"Figure with a completely flat horizontal bottom and a completely straight vertical right side, forming a 90-degree corner at the bottom right. It has a diamond head and a triangular arm pointing diagonally down to the left.",37,0.0,0,0
G08,4,0,page-B,0,"Figure kneeling and facing left. It has a diamond head on the upper left, a sharply pointed ""knee"" resting straight down at the bottom, and a distinct blocky shape jutting diagonally up and out to the right from its back.",40,0.0,0,0
G08,5,0,page3-35,0,"Looks like a sitting figure facing left with an arm pointing straight up. It has a completely flat horizontal bottom edge, a diamond shape on the left, and a sharp triangular point sticking straight vertically upward from the top.",39,0.0,0,0
G08,6,1,page5-28,1,"The completely solid, perfect square resting on its bottom point to form a large geometric diamond. It is entirely symmetrical with no head, arms, or legs sticking out.",28,0.5,1,0
G08,7,1,page7-255,1,"Find the figure with a perfect 90-degree right angle at the extremely bottom right corner. Its entire right edge is a perfectly straight vertical line, and its bottom edge is a flat horizontal line. It has a diamond-shaped head on top.",41,0.5,1,0
G08,8,1,page9-46,1,"Figure with a diamond head and a perfectly straight vertical right edge. Crucially, its bottom is NOT flat; instead, it tapers to a downward point with two distinct tiny feet sticking out. It also has a triangular arm pointing diagonally down-left.",41,0.5,1,0
G08,9,1,page7-107,1,"Look for the figure resting entirely on a long, completely flat horizontal bottom edge. Its diamond-shaped head is high up on the far right side, and its body forms a long, diagonal slope downward to end in a sharp point on the extreme bottom left.",45,0.0,0,0
G08,10,1,page3-35,1,"Figure resting on a perfectly flat horizontal bottom edge. It has a diamond on the far left, and a sharp triangular point sticking straight vertically upward at its very top. The right edge is a continuous diagonal downward slope to the base.",42,0.5,1,0
G08,11,1,page-B,1,"Figure with a diamond head on the upper left. Its most distinct feature is a long, straight-edged parallelogram jutting diagonally UP and to the RIGHT from its upper back, pointing towards 2 o'clock. The absolute lowest point is a single sharp downward-pointing tip, with no flat base.",47,0.0,0,0
G08,12,2,page-B,2,"Figure resting on a single sharp downward point (no flat base). It has a diamond head on the upper left, a sharp triangular point sticking horizontally out to the far left just below the head, and a prominent parallelogram shape jutting diagonally up and to the right from its body.",50,0.5,1,0
G08,13,2,page9-46,2,Figure whose entire right edge is a perfectly straight vertical line that ends in a sharp point at the bottom right. It does NOT have a flat horizontal base. It has a diamond head on the upper left and a triangular arm pointing diagonally down-left.,45,0.5,1,0
G08,14,2,page7-255,2,"Figure with a perfectly flat horizontal bottom and a completely straight vertical right edge, creating a sharp 90-degree square corner at the bottom right. It has a diamond head at the top left and a triangular arm pointing diagonally down-left.",40,0.0,0,0
G08,15,2,page5-28,2,"The only figure that is a completely solid, perfect square tilted to rest exactly on its bottom corner, forming a single large geometric diamond. It has absolutely no protruding parts, no head, no limbs, and no indentations.",37,0.5,1,0
G08,16,2,page3-35,2,"Figure with a flat horizontal bottom. Its entire right edge is one single, continuous straight diagonal line sloping down from the very top tip to the bottom right corner. The left side features a diamond shape and a sharp triangular point sticking straight vertically up.",45,1.0,2,0
G08,17,2,page7-107,2,"Figure with a diamond head on the upper right. The lower left has a flat horizontal bottom edge. Unlike similar figures, its right edge is NOT a straight vertical line; instead, a prominent sharp point juts out diagonally down-and-right from its lower back.",43,0.0,0,0
G08,18,3,page5-28,0,"The only figure that is a completely solid, perfect square resting exactly on its bottom corner, forming a single large geometric diamond. It is entirely symmetrical with absolutely no protruding parts, no head, no limbs, and no indentations.",38,0.5,1,0
G08,19,3,page7-107,0,"Figure with a diamond head on the top right. Its left side has a long, flat horizontal bottom edge. Its unique feature is on the lower right: a prominent sharp point that juts diagonally DOWN and RIGHT, with its very tip touching the floor line (pointing towards 4 o'clock, not straight horizontally). It also has a triangular arm pointing diagonally up-left.",61,0.5,1,0
G08,20,3,page-B,0,"Figure resting on a single sharp downward point with no flat base. It has a diamond head on the top left, a sharp triangle pointing horizontally left just below the head, and a large thick shape jutting diagonally UP and RIGHT from its back.",44,0.5,1,0
G08,21,3,page7-255,0,"Figure with a flat horizontal bottom and a completely straight vertical right edge, forming a 90-degree bottom-right corner. It has a diamond head. Crucially, its arm points diagonally DOWN-LEFT (do not confuse with the similar figure whose arm points horizontally straight left).",42,0.5,1,0
G08,22,3,page9-46,0,"Figure with a completely straight vertical right edge and a diamond head. Crucially, its triangular arm points diagonally DOWN-LEFT (not horizontally), and its bottom is NOT flat; instead, it rests on two distinct, small downward-pointing ""feet"".",36,0.0,0,0
G08,23,3,page3-35,0,"Figure with a flat horizontal bottom. Its entire right edge is one single, continuous straight diagonal line sloping down from the very top tip to the bottom right corner. The left side features a diamond shape and a sharp triangular point sticking straight vertically up.",45,0.5,1,0
G08,24,4,page9-46,1,"Has a perfectly straight vertical right edge and a diamond head. It rests on two small downward-pointing tips (feet), NOT a flat horizontal bottom. Its triangular front/arm points diagonally DOWN-LEFT (not straight horizontally left).",34,0.5,1,0
G08,25,4,page7-255,1,"Has a perfectly flat horizontal bottom and a completely straight vertical right edge, forming a sharp 90-degree bottom-right corner. It has a diamond head. Its triangular arm points diagonally DOWN-LEFT. (Make sure it has a flat bottom, not tiny feet, AND its arm points down-left, not straight horizontally left).",49,0.5,1,0
G08,26,4,page5-28,1,"The only figure that is a single, completely solid geometric diamond (a perfect square standing on its bottom corner). It is entirely filled in, symmetrical, and has exactly 4 equal straight sides with zero extra parts attached, no head, no limbs, and no gaps.",44,0.5,1,0
G08,27,4,page-B,1,"Diamond head on the top-left. Its front arm points straight horizontally LEFT. A large blocky shape juts diagonally UP-AND-RIGHT from its back. Crucially, its bottom is NOT a flat horizontal line; it rests entirely on a single sharp downward-pointing tip.",40,0.0,0,0
G08,28,4,page7-107,1,"Figure with a perfectly straight vertical right edge and a diamond head. Its bottom is NOT flat; it rests on downward-pointing tips (feet). Crucially, its triangular front arm points STRAIGHT HORIZONTALLY LEFT (not diagonally down).",35,0.0,0,0
G08,29,4,page3-35,1,"Has a perfectly flat horizontal bottom. Its entire right edge is one continuous, straight diagonal line sloping all the way down from the top tip to the bottom-right corner. Crucially, its left side features a diamond shape and a sharp triangular point that sticks straight vertically UP.",47,0.5,1,0
G08,30,5,page5-28,2,"The completely solid, simple diamond shape (a plain square resting on its bottom corner). It consists of just four straight edges and four points, entirely filled in, with absolutely no heads, limbs, or other shapes attached.",36,1.0,2,0
G08,31,5,page-B,2,"Diamond head on the top-left. Front arm points straight HORIZONTALLY left. A large shape on its back juts diagonally UP-AND-RIGHT. Crucially, its absolute lowest part is EXACTLY ONE single sharp downward point (do NOT pick the similar figure that rests on two small feet, nor the one with a flat base).",51,0.5,1,0
G08,32,5,page7-107,2,"Diamond head on the TOP-RIGHT. It has a triangular arm pointing diagonally UP-AND-LEFT. The left side of its base rests on a flat horizontal line, while its far lower-right corner is a prominent sharp point jutting diagonally DOWN-AND-RIGHT.",38,0.0,0,0
G08,33,5,page7-255,2,"Figure with a completely flat horizontal base and a straight vertical RIGHT edge, forming a sharp 90-degree bottom-right corner. The diamond head is on the upper left. The pointy triangle sticking out of its front (left side) aims DIAGONALLY DOWNWARDS. (Crucial: must have a flat base AND a downward-pointing front triangle. Do NOT pick the figure whose front triangle points straight horizontally).",62,0.5,1,0
G08,34,5,page3-35,2,"Figure with a flat horizontal bottom. Its entire right edge is one single, continuous straight diagonal line sloping down from the very top tip to the bottom right corner. The left side features a diamond shape and a sharp triangular point sticking straight vertically up.",45,0.5,1,0
G08,35,5,page9-46,2,"Figure with a perfectly straight vertical right edge and a diamond head. Its triangular front arm points DIAGONALLY DOWN-LEFT. Crucially, it has NO flat base; it rests entirely on two tiny downward-pointing feet. (Do not pick the similar figure with a flat bottom or the one whose arm points straight horizontally).",51,0.0,0,0
G09,0,0,page5-28,0,"Kneeling person bowing down low, facing the left side.",9,0.0,0,0
G09,1,0,page-B,0,Person sitting with a square body and one arm pointing straight out to the left.,15,0.5,1,0
G09,2,0,page7-255,0,"Person leaning forward to the right, square head, with a pointy arm extending straight horizontally to the right, and a back foot pointing down-left.",24,0.0,0,0
G09,3,0,page7-107,0,"Tall figure with a diamond head, an arm pointing out to the right, and a large triangle body with a small foot pointing bottom-right.",24,0.0,0,0
G09,4,0,page3-35,0,"Figure with a diamond head on the top right. It has a large, sharp point sticking straight horizontally to the left from its midsection. The bottom has two legs spreading apart: a thick one pointing down-left and a smaller pointed one pointing down-right.",43,0.0,0,0
G09,5,0,page9-46,0,"Figure sitting facing left, diamond head on the upper right, with a large triangular arm pointing diagonally up and left, and a flat base with a small foot pointing right.",30,0.5,1,0
G09,6,1,page-B,1,Person sitting facing left. The central torso is a perfectly upright square with vertical and horizontal edges. One arm points straight horizontally out to the left. The bottom base is completely flat.,32,1.0,2,0
G09,7,1,page3-35,1,"Figure with a diamond head on the top right. A large, sharp shape points straight horizontally to the left from the middle. At the bottom, two distinct legs are spread wide apart, forming a prominent upside-down 'V' gap between them.",40,0.5,1,0
G09,8,1,page7-255,1,"Figure leaning forward to the right. Head is a diamond. A pointy arm extends straight horizontally to the right. Its most unique feature is its back/left edge: a single, very long, perfectly straight diagonal line sloping continuously down to the bottom-left tip.",42,1.0,2,0
G09,9,1,page5-28,1,"Figure bowing down to the left. The most unique feature is a large, sharp triangle on its back pointing perfectly straight UP to form the highest peak. The leftmost tip is a small pointed head aiming down-left towards the ground, and the rightmost tip is a pointed tail extending down-right.",50,0.5,1,0
G09,10,1,page9-46,1,"Diamond head on the top right. A large arm points diagonally up and left. The bottom-left part of the figure is a perfectly flat, horizontal base resting on the ground, while the bottom-right has a small sharp foot pointing straight horizontally to the right.",44,1.0,2,0
G09,11,1,page7-107,1,"Figure with a perfectly straight, vertical left edge from top to bottom. It has a diamond head. A large, sharp arm points straight horizontally out to the right. At the very bottom, a small distinct foot sticks out diagonally down and to the right.",44,0.5,1,0
G09,12,2,page7-255,2,"Figure leaning forward to the right. Head is a diamond. A pointy arm extends straight horizontally to the right. Its most unique feature is its back/left edge: a single, very long, perfectly straight diagonal line sloping continuously down to the bottom-left tip.",42,0.5,1,0
G09,13,2,page7-107,2,"Figure with a completely straight, perfectly vertical left edge. Head is a diamond. A large, sharp arm points straight horizontally to the right. Crucially, the bottom is NOT flat on the ground; it tapers downward, ending in a small pointy foot aimed diagonally down and right.",46,0.0,0,0
G09,14,2,page-B,2,Person sitting facing left. The central torso is a perfectly upright square with vertical and horizontal edges. One arm points straight horizontally out to the left. The bottom base is completely flat.,32,0.5,1,0
G09,15,2,page5-28,2,Highest point is a large triangle pointing perfectly straight UP. The leftmost part is a diamond head pointing diagonally down-left. The bottom right ends in a sharp point extending diagonally down-right.,31,0.0,0,0
G09,16,2,page9-46,2,"Diamond head on the top right. A large arm points diagonally up and left. The bottom-left part of the figure is a perfectly flat, horizontal base resting on the ground, while the bottom-right has a small sharp foot pointing straight horizontally to the right.",44,0.5,1,0
G09,17,2,page3-35,2,"Diamond head on the top right. A sharp arm points straight horizontally to the left. The bottom has two distinct legs spreading wide apart (one pointing down-left, the other down-right) with a large, clear upside-down 'V' gap between them.",39,0.5,1,0
G09,18,3,page9-46,0,"Diamond head top right. Large arm points diagonally up-left. Crucially, the bottom-left rests on a perfectly flat horizontal edge, and the bottom-right ends in a sharp foot pointing straight horizontally out to the right (not pointing downwards).",37,0.5,1,0
G09,19,3,page-B,0,"Central shape is a perfectly upright square (its edges are strictly vertical and horizontal, not tilted like a diamond). A sharp arm points straight horizontally to the left. The entire bottom rests on a perfectly flat horizontal line.",38,0.5,1,0
G09,20,3,page5-28,0,Highest point is a large triangle pointing perfectly straight UP. The leftmost part is a distinct diamond shape pointing diagonally down-left towards the ground. The far right side ends in a sharp point aiming diagonally down-right.,36,0.0,0,0
